Season,Team1,Team2,Win,AvgWinMargin1,AvgLoseMargin1,TwoPointPct1,ThreePointPct1,FreeThrowPct1,OffensiveRebounds1,DefensiveRebounds1,Rank1,AvgWinMargin2,AvgLoseMargin2,TwoPointPct2,ThreePointPct2,FreeThrowPct2,OffensiveRebounds2,DefensiveRebounds2,Rank2
2003,1332,1428,0,17.3043,14.8889,0.50477813,0.39275313,0.77925313,11.3750,24.5000,35.59379959106445,11.4348,8.7143,0.50031333,0.39737000,0.68903333,10.1333,23.2000,35.1875
2003,1190,1448,0,9.5294,10.2000,0.49450000,0.34366667,0.72845926,14.0000,24.0370,125.59380340576172,15.6667,12.6000,0.50831724,0.34148276,0.75533448,14.7586,26.9310,11.205900192260742
2003,1407,1462,0,13.5600,15.0000,0.50647000,0.32944333,0.68437333,15.0667,24.7000,72.375,16.0000,6.4000,0.49180667,0.36043333,0.73461000,13.9333,25.5000,15.67650032043457
2003,1112,1211,1,17.2800,4.3333,0.51266429,0.35105357,0.70116071,15.1786,27.6429,2.676500082015991,14.1739,6.3750,0.51884194,0.36994839,0.71792258,11.9355,25.3226,43.09379959106445
2003,1163,1390,1,16.9048,10.6667,0.50367000,0.38692667,0.66988667,14.7667,27.9000,27.5,10.3478,9.2500,0.49010645,0.36164516,0.67151935,13.7419,25.1290,24.235300064086914
2003,1141,1181,0,11.1739,13.3333,0.57338966,0.37747931,0.76274483,10.5862,23.2759,45.6875,16.4167,7.8333,0.50524333,0.36560000,0.69548333,13.7667,23.1000,10.705900192260742
2003,1113,1242,0,17.3889,10.5455,0.52536897,0.32837241,0.67567241,13.6897,23.3103,36,22.0000,8.1429,0.53023667,0.34063667,0.66163667,14.3000,26.9000,5.970600128173828
2003,1266,1281,1,14.8261,8.2000,0.52128214,0.39126071,0.77849286,13.1071,24.0714,12.82349967956543,13.2857,11.5000,0.48921290,0.35903226,0.65013548,13.4839,25.9032,22.8528995513916
2003,1228,1323,0,18.8333,5.1667,0.54769000,0.37230333,0.72000000,9.7333,25.4000,10.5,15.8636,8.1111,0.49225806,0.38405161,0.74136129,11.3871,26.8710,22.117599487304688
2003,1143,1328,0,10.3810,10.1250,0.50193793,0.37593103,0.68863103,11.2414,24.3793,36.40629959106445,15.5417,7.1667,0.47066333,0.39122333,0.71435333,12.1333,24.9667,6.117599964141846
2003,1409,1458,0,14.1364,6.1111,0.50951290,0.35215806,0.72967742,11.1613,25.8065,57.09379959106445,18.2727,7.5714,0.51644138,0.35894828,0.73181034,10.3103,22.5517,19.794099807739258
2003,1120,1448,1,16.1579,15.5455,0.51939333,0.35566000,0.65266667,11.9333,22.5667,43.9375,15.6667,12.6000,0.50831724,0.34148276,0.75533448,14.7586,26.9310,11.205900192260742
2003,1139,1257,1,11.5000,10.8000,0.53986552,0.39072759,0.71522414,7.8276,20.3793,41.0625,18.3333,6.5000,0.52063333,0.35923000,0.69100333,13.2000,25.1000,10.029399871826172
2003,1246,1428,1,16.0690,12.0000,0.54158438,0.34910625,0.70965938,12.8750,24.1563,1.2647000551223755,11.4348,8.7143,0.50031333,0.39737000,0.68903333,10.1333,23.2000,35.1875
2003,1268,1462,1,23.9474,7.2222,0.48902500,0.40078571,0.68858929,13.7500,26.7500,25.882400512695312,16.0000,6.4000,0.49180667,0.36043333,0.73461000,13.9333,25.5000,15.67650032043457
2003,1196,1277,0,15.9583,5.0000,0.53058065,0.39189032,0.69672903,10.8065,24.2581,9.82349967956543,14.7895,7.2500,0.48444194,0.36442903,0.71491935,10.6774,24.2581,34.8125
2003,1231,1338,0,12.5500,11.5000,0.48339688,0.34386250,0.70464375,11.2188,25.6250,41.40629959106445,19.2692,7.0000,0.56933333,0.36534333,0.63984333,11.3000,25.3667,3.441200017929077
2003,1329,1393,0,13.8000,9.6667,0.46863448,0.35904483,0.64984483,12.3793,24.0690,27.090900421142578,14.4167,10.0000,0.51925862,0.33913103,0.68783103,14.3103,26.8966,13.088199615478516
2003,1345,1400,0,16.7778,12.0000,0.48181786,0.31842143,0.74737143,10.3929,23.4643,36.84379959106445,14.8182,6.8333,0.48490000,0.34921071,0.71565357,16.1786,26.1429,7.205900192260742
2003,1112,1323,1,17.2800,4.3333,0.51266429,0.35105357,0.70116071,15.1786,27.6429,2.676500082015991,15.8636,8.1111,0.49225806,0.38405161,0.74136129,11.3871,26.8710,22.117599487304688
2003,1181,1242,0,16.4167,7.8333,0.50524333,0.36560000,0.69548333,13.7667,23.1000,10.705900192260742,22.0000,8.1429,0.53023667,0.34063667,0.66163667,14.3000,26.9000,5.970600128173828
2003,1246,1458,1,16.0690,12.0000,0.54158438,0.34910625,0.70965938,12.8750,24.1563,1.2647000551223755,18.2727,7.5714,0.51644138,0.35894828,0.73181034,10.3103,22.5517,19.794099807739258
2003,1266,1338,1,14.8261,8.2000,0.52128214,0.39126071,0.77849286,13.1071,24.0714,12.82349967956543,19.2692,7.0000,0.56933333,0.36534333,0.63984333,11.3000,25.3667,3.441200017929077
2003,1268,1277,0,23.9474,7.2222,0.48902500,0.40078571,0.68858929,13.7500,26.7500,25.882400512695312,14.7895,7.2500,0.48444194,0.36442903,0.71491935,10.6774,24.2581,34.8125
2003,1139,1328,0,11.5000,10.8000,0.53986552,0.39072759,0.71522414,7.8276,20.3793,41.0625,15.5417,7.1667,0.47066333,0.39122333,0.71435333,12.1333,24.9667,6.117599964141846
2003,1120,1393,0,16.1579,15.5455,0.51939333,0.35566000,0.65266667,11.9333,22.5667,43.9375,14.4167,10.0000,0.51925862,0.33913103,0.68783103,14.3103,26.8966,13.088199615478516
2003,1163,1400,0,16.9048,10.6667,0.50367000,0.38692667,0.66988667,14.7667,27.9000,27.5,14.8182,6.8333,0.48490000,0.34921071,0.71565357,16.1786,26.1429,7.205900192260742
2003,1112,1242,0,17.2800,4.3333,0.51266429,0.35105357,0.70116071,15.1786,27.6429,2.676500082015991,22.0000,8.1429,0.53023667,0.34063667,0.66163667,14.3000,26.9000,5.970600128173828
2003,1246,1266,0,16.0690,12.0000,0.54158438,0.34910625,0.70965938,12.8750,24.1563,1.2647000551223755,14.8261,8.2000,0.52128214,0.39126071,0.77849286,13.1071,24.0714,12.82349967956543
2003,1328,1393,0,15.5417,7.1667,0.47066333,0.39122333,0.71435333,12.1333,24.9667,6.117599964141846,14.4167,10.0000,0.51925862,0.33913103,0.68783103,14.3103,26.8966,13.088199615478516
2003,1277,1400,0,14.7895,7.2500,0.48444194,0.36442903,0.71491935,10.6774,24.2581,34.8125,14.8182,6.8333,0.48490000,0.34921071,0.71565357,16.1786,26.1429,7.205900192260742
2003,1242,1266,1,22.0000,8.1429,0.53023667,0.34063667,0.66163667,14.3000,26.9000,5.970600128173828,14.8261,8.2000,0.52128214,0.39126071,0.77849286,13.1071,24.0714,12.82349967956543
2003,1393,1400,1,14.4167,10.0000,0.51925862,0.33913103,0.68783103,14.3103,26.8966,13.088199615478516,14.8182,6.8333,0.48490000,0.34921071,0.71565357,16.1786,26.1429,7.205900192260742
2003,1242,1393,0,22.0000,8.1429,0.53023667,0.34063667,0.66163667,14.3000,26.9000,5.970600128173828,14.4167,10.0000,0.51925862,0.33913103,0.68783103,14.3103,26.8966,13.088199615478516
2004,1197,1250,1,11.2857,13.3750,0.47056667,0.34719000,0.71687333,11.4333,22.5333,268.59381103515625,9.5556,11.1000,0.46289286,0.34817143,0.73645357,11.1786,24.4286,194.4062957763672
2004,1104,1356,1,13.4706,7.5833,0.48654138,0.38479655,0.70276897,11.3103,24.0000,35.09090042114258,10.9600,7.7500,0.49853103,0.32351379,0.68075172,13.2069,22.2069,31.200000762939453
2004,1163,1436,1,20.4815,8.8333,0.50725455,0.39666364,0.62438485,15.3030,29.4848,7.5,10.8636,13.7500,0.47921000,0.32436000,0.68792000,11.6333,24.9000,137.5312957763672
2004,1173,1177,0,8.3333,9.5000,0.53062500,0.32950625,0.66285625,12.2188,25.7813,52.696998596191406,9.1905,10.7778,0.50894333,0.36266000,0.70044000,12.0667,23.7667,47.818199157714844
2004,1106,1181,0,12.3750,12.3571,0.47143667,0.35051667,0.66091333,11.7000,22.7667,251.0312957763672,18.8519,7.2000,0.52405938,0.37182500,0.72438438,13.4063,22.8438,2.1389000415802
2004,1211,1434,1,18.1481,7.0000,0.55750690,0.41860000,0.75583103,11.5517,27.9310,6.3333001136779785,9.4118,11.3333,0.50706897,0.30974828,0.71130690,11.8966,26.5172,139.6363983154297
2004,1196,1264,0,16.3500,9.2000,0.54866333,0.38633000,0.74513667,10.2333,24.9333,19,14.9583,8.6000,0.46911034,0.37704828,0.74959655,12.1724,22.6897,54.575801849365234
2004,1268,1431,1,14.6316,10.0000,0.47528333,0.34390333,0.62144000,15.7667,25.7333,20.611099243164062,15.5909,14.8571,0.51279310,0.36930690,0.73827931,10.2759,24.0690,45.484798431396484
2004,1277,1305,0,12.4444,9.5455,0.54606897,0.40731034,0.73059655,9.1034,21.3793,43.058799743652344,15.5909,7.8750,0.49291333,0.33359333,0.71030667,13.4000,25.4667,31.212099075317383
2004,1102,1314,0,15.1364,10.0000,0.58694643,0.38860000,0.68827857,6.1429,15.3571,45.212100982666016,14.8889,5.5000,0.50484643,0.34898571,0.67638571,15.3571,24.6429,16.638900756835938
2004,1112,1371,0,16.0000,6.2222,0.52836552,0.38127931,0.78529310,13.8966,25.6897,35.25709915161133,15.1053,7.5556,0.50848214,0.35098929,0.70950714,11.7857,25.3214,32.727298736572266
2004,1251,1386,0,14.7647,14.0714,0.49189677,0.31555161,0.68781935,13.2258,24.1613,177.6363983154297,17.6296,20.0000,0.53136429,0.40877500,0.71551786,9.6786,23.2500,3.3055999279022217
2004,1390,1427,1,14.1379,13.0000,0.52390333,0.37269333,0.75693333,11.1000,25.2000,5.75,8.0625,11.2500,0.46232143,0.35898214,0.69053571,12.3571,25.1429,208.5937957763672
2004,1140,1393,0,13.3158,8.6250,0.55281481,0.33674444,0.73055185,9.9630,23.4444,33.545501708984375,12.3333,12.5714,0.50602857,0.31352857,0.62892143,13.9286,24.7143,23.944400787353516
2004,1343,1400,0,10.2632,6.7143,0.56910000,0.35159231,0.70698077,8.5769,22.1923,107.0302963256836,17.3478,11.0000,0.47710333,0.35714000,0.66883667,16.3000,25.1000,14.111100196838379
2004,1150,1403,0,14.0476,8.2500,0.51302759,0.33755172,0.63594138,14.7586,26.1724,33.545501708984375,15.0455,10.8000,0.49591250,0.33346563,0.73326875,11.3125,22.6875,31.545499801635742
2004,1433,1448,0,13.5652,13.5714,0.51507000,0.37990000,0.59092667,12.3333,25.4000,69.21209716796875,15.3158,6.8889,0.52118214,0.38576429,0.71464643,14.0357,23.5000,15.9443998336792
2004,1130,1428,1,10.5217,9.1111,0.49588438,0.31529375,0.67169375,12.8125,23.7188,31.6471004486084,14.6087,13.7500,0.51596452,0.38344194,0.70290968,10.6452,24.0000,38.727298736572266
2004,1153,1190,1,19.6667,8.6667,0.48835667,0.38866333,0.66883667,13.1333,24.1333,12.41670036315918,10.7917,7.2000,0.50566552,0.35132414,0.66412759,12.2069,25.5172,64.33329772949219
2004,1210,1320,1,18.3043,8.4444,0.51910000,0.37923438,0.68197500,11.3750,26.0938,10.722200393676758,9.2500,7.7778,0.49362414,0.35293448,0.73441379,8.9310,25.8966,75.42420196533203
2004,1228,1293,1,15.3750,12.8333,0.53185333,0.34102000,0.67752667,12.0333,22.9333,17.777799606323242,16.2800,13.0000,0.57294000,0.33763667,0.72300333,12.2333,25.3000,57.1515007019043
2004,1227,1242,0,12.0417,8.1429,0.47710323,0.37920323,0.62849032,13.2903,22.1613,69.87879943847656,13.6500,10.7500,0.52377500,0.34101071,0.70105714,12.0714,26.5000,21.58329963684082
2004,1197,1246,0,11.2857,13.3750,0.47056667,0.34719000,0.71687333,11.4333,22.5333,268.59381103515625,13.0385,7.2500,0.51961333,0.35592000,0.69848000,11.8000,24.0333,4.305600166320801
2004,1272,1376,1,12.6667,7.4286,0.47117500,0.36239643,0.66165714,13.4643,25.1429,28.0856990814209,15.9130,9.7000,0.49665758,0.33415455,0.65456970,12.6970,23.6364,30.39389991760254
2004,1280,1284,1,12.4800,3.0000,0.52106429,0.35206786,0.66581071,14.7500,26.1071,7.5833001136779785,9.5238,12.7273,0.46368438,0.34609063,0.74884375,9.3750,24.0000,160.4062957763672
2004,1301,1418,1,14.2000,5.3333,0.53596207,0.35390345,0.79066552,10.0345,23.6897,12.527799606323242,13.2778,9.1250,0.51778077,0.38108077,0.68224615,11.6538,21.9615,71.36360168457031
2004,1186,1329,0,11.6875,11.1667,0.52719643,0.37791786,0.68115000,9.1429,21.1786,128.2187957763672,17.0000,9.0000,0.55316207,0.38832414,0.69258966,11.3793,24.1724,6.388899803161621
2004,1334,1344,1,10.3043,10.8571,0.53082333,0.36200000,0.73752333,9.2667,24.2667,69.21209716796875,13.7000,9.1250,0.51203929,0.36976429,0.71022143,11.6786,21.8929,21.777799606323242
2004,1338,1416,1,14.9643,2.5000,0.54236250,0.31646563,0.62768125,12.9063,23.7188,7.2778000831604,12.5000,11.8000,0.52278966,0.35567241,0.71043793,12.3793,23.8966,75.12120056152344
2004,1412,1449,1,14.4000,7.6667,0.49138276,0.33720000,0.64987241,12.3448,22.6897,39.424198150634766,11.5263,11.1818,0.51127000,0.35486000,0.72025667,12.4000,23.0000,58.212100982666016
2004,1435,1444,1,17.0000,9.3333,0.49788000,0.36712667,0.70580000,11.4333,24.2000,23.441200256347656,17.1923,12.2500,0.50012333,0.37929000,0.71863667,14.3667,23.6667,32.39390182495117
2004,1350,1458,0,13.1000,7.0833,0.46720625,0.31006875,0.73234063,11.9688,23.5000,49.727298736572266,17.5000,10.1667,0.50862333,0.32476000,0.71292333,11.2667,21.7000,13.222200393676758
2004,1257,1462,0,20.6000,5.8889,0.47403448,0.34765517,0.75365517,11.6552,26.2759,21.617599487304688,15.8261,9.8000,0.48572727,0.37887879,0.67583030,11.7879,23.6970,36.058799743652344
2004,1104,1390,1,13.4706,7.5833,0.48654138,0.38479655,0.70276897,11.3103,24.0000,35.09090042114258,14.1379,13.0000,0.52390333,0.37269333,0.75693333,11.1000,25.2000,5.75
2004,1163,1177,1,20.4815,8.8333,0.50725455,0.39666364,0.62438485,15.3030,29.4848,7.5,9.1905,10.7778,0.50894333,0.36266000,0.70044000,12.0667,23.7667,47.818199157714844
2004,1181,1371,1,18.8519,7.2000,0.52405938,0.37182500,0.72438438,13.4063,22.8438,2.1389000415802,15.1053,7.5556,0.50848214,0.35098929,0.70950714,11.7857,25.3214,32.727298736572266
2004,1211,1305,0,18.1481,7.0000,0.55750690,0.41860000,0.75583103,11.5517,27.9310,6.3333001136779785,15.5909,7.8750,0.49291333,0.33359333,0.71030667,13.4000,25.4667,31.212099075317383
2004,1386,1403,1,17.6296,20.0000,0.53136429,0.40877500,0.71551786,9.6786,23.2500,3.3055999279022217,15.0455,10.8000,0.49591250,0.33346563,0.73326875,11.3125,22.6875,31.545499801635742
2004,1268,1393,0,14.6316,10.0000,0.47528333,0.34390333,0.62144000,15.7667,25.7333,20.611099243164062,12.3333,12.5714,0.50602857,0.31352857,0.62892143,13.9286,24.7143,23.944400787353516
2004,1314,1400,0,14.8889,5.5000,0.50484643,0.34898571,0.67638571,15.3571,24.6429,16.638900756835938,17.3478,11.0000,0.47710333,0.35714000,0.66883667,16.3000,25.1000,14.111100196838379
2004,1264,1448,0,14.9583,8.6000,0.46911034,0.37704828,0.74959655,12.1724,22.6897,54.575801849365234,15.3158,6.8889,0.52118214,0.38576429,0.71464643,14.0357,23.5000,15.9443998336792
2004,1130,1210,0,10.5217,9.1111,0.49588438,0.31529375,0.67169375,12.8125,23.7188,31.6471004486084,18.3043,8.4444,0.51910000,0.37923438,0.68197500,11.3750,26.0938,10.722200393676758
2004,1153,1228,0,19.6667,8.6667,0.48835667,0.38866333,0.66883667,13.1333,24.1333,12.41670036315918,15.3750,12.8333,0.53185333,0.34102000,0.67752667,12.0333,22.9333,17.777799606323242
2004,1242,1334,1,13.6500,10.7500,0.52377500,0.34101071,0.70105714,12.0714,26.5000,21.58329963684082,10.3043,10.8571,0.53082333,0.36200000,0.73752333,9.2667,24.2667,69.21209716796875
2004,1272,1329,0,12.6667,7.4286,0.47117500,0.36239643,0.66165714,13.4643,25.1429,28.0856990814209,17.0000,9.0000,0.55316207,0.38832414,0.69258966,11.3793,24.1724,6.388899803161621
2004,1338,1458,1,14.9643,2.5000,0.54236250,0.31646563,0.62768125,12.9063,23.7188,7.2778000831604,17.5000,10.1667,0.50862333,0.32476000,0.71292333,11.2667,21.7000,13.222200393676758
2004,1246,1412,0,13.0385,7.2500,0.51961333,0.35592000,0.69848000,11.8000,24.0333,4.305600166320801,14.4000,7.6667,0.49138276,0.33720000,0.64987241,12.3448,22.6897,39.424198150634766
2004,1301,1435,0,14.2000,5.3333,0.53596207,0.35390345,0.79066552,10.0345,23.6897,12.527799606323242,17.0000,9.3333,0.49788000,0.36712667,0.70580000,11.4333,24.2000,23.441200256347656
2004,1280,1462,0,12.4800,3.0000,0.52106429,0.35206786,0.66581071,14.7500,26.1071,7.5833001136779785,15.8261,9.8000,0.48572727,0.37887879,0.67583030,11.7879,23.6970,36.058799743652344
2004,1104,1393,1,13.4706,7.5833,0.48654138,0.38479655,0.70276897,11.3103,24.0000,35.09090042114258,12.3333,12.5714,0.50602857,0.31352857,0.62892143,13.9286,24.7143,23.944400787353516
2004,1163,1435,1,20.4815,8.8333,0.50725455,0.39666364,0.62438485,15.3030,29.4848,7.5,17.0000,9.3333,0.49788000,0.36712667,0.70580000,11.4333,24.2000,23.441200256347656
2004,1329,1338,1,17.0000,9.0000,0.55316207,0.38832414,0.69258966,11.3793,24.1724,6.388899803161621,14.9643,2.5000,0.54236250,0.31646563,0.62768125,12.9063,23.7188,7.2778000831604
2004,1386,1448,1,17.6296,20.0000,0.53136429,0.40877500,0.71551786,9.6786,23.2500,3.3055999279022217,15.3158,6.8889,0.52118214,0.38576429,0.71464643,14.0357,23.5000,15.9443998336792
2004,1181,1228,1,18.8519,7.2000,0.52405938,0.37182500,0.72438438,13.4063,22.8438,2.1389000415802,15.3750,12.8333,0.53185333,0.34102000,0.67752667,12.0333,22.9333,17.777799606323242
2004,1210,1305,1,18.3043,8.4444,0.51910000,0.37923438,0.68197500,11.3750,26.0938,10.722200393676758,15.5909,7.8750,0.49291333,0.33359333,0.71030667,13.4000,25.4667,31.212099075317383
2004,1242,1412,1,13.6500,10.7500,0.52377500,0.34101071,0.70105714,12.0714,26.5000,21.58329963684082,14.4000,7.6667,0.49138276,0.33720000,0.64987241,12.3448,22.6897,39.424198150634766
2004,1400,1462,0,17.3478,11.0000,0.47710333,0.35714000,0.66883667,16.3000,25.1000,14.111100196838379,15.8261,9.8000,0.48572727,0.37887879,0.67583030,11.7879,23.6970,36.058799743652344
2004,1104,1163,0,13.4706,7.5833,0.48654138,0.38479655,0.70276897,11.3103,24.0000,35.09090042114258,20.4815,8.8333,0.50725455,0.39666364,0.62438485,15.3030,29.4848,7.5
2004,1329,1386,1,17.0000,9.0000,0.55316207,0.38832414,0.69258966,11.3793,24.1724,6.388899803161621,17.6296,20.0000,0.53136429,0.40877500,0.71551786,9.6786,23.2500,3.3055999279022217
2004,1181,1462,1,18.8519,7.2000,0.52405938,0.37182500,0.72438438,13.4063,22.8438,2.1389000415802,15.8261,9.8000,0.48572727,0.37887879,0.67583030,11.7879,23.6970,36.058799743652344
2004,1210,1242,1,18.3043,8.4444,0.51910000,0.37923438,0.68197500,11.3750,26.0938,10.722200393676758,13.6500,10.7500,0.52377500,0.34101071,0.70105714,12.0714,26.5000,21.58329963684082
2004,1163,1181,1,20.4815,8.8333,0.50725455,0.39666364,0.62438485,15.3030,29.4848,7.5,18.8519,7.2000,0.52405938,0.37182500,0.72438438,13.4063,22.8438,2.1389000415802
2004,1210,1329,1,18.3043,8.4444,0.51910000,0.37923438,0.68197500,11.3750,26.0938,10.722200393676758,17.0000,9.0000,0.55316207,0.38832414,0.69258966,11.3793,24.1724,6.388899803161621
2004,1163,1210,1,20.4815,8.8333,0.50725455,0.39666364,0.62438485,15.3030,29.4848,7.5,18.3043,8.4444,0.51910000,0.37923438,0.68197500,11.3750,26.0938,10.722200393676758
2005,1105,1324,0,11.5000,11.3077,0.45506552,0.30217241,0.62217586,12.9310,24.3103,247.31430053710938,11.0909,11.8333,0.50825517,0.33233793,0.66740000,11.8621,20.6552,193.62860107421875
2005,1112,1429,1,14.4444,9.3333,0.50123030,0.39878485,0.76432121,13.7273,23.2727,10.487199783325195,21.2500,4.2857,0.59348065,0.40388710,0.69836452,9.5161,24.7742,51.599998474121094
2005,1130,1335,1,11.0000,9.2500,0.48798929,0.32636071,0.70847857,14.3214,23.4643,12.743599891662598,16.6500,14.8750,0.49073571,0.34355714,0.66049286,12.3571,25.1429,84.45709991455078
2005,1153,1234,1,18.3333,9.7143,0.48419032,0.34657419,0.69976774,14.3871,27.0645,22.97439956665039,12.8571,6.5455,0.50279063,0.37441563,0.67982500,11.0938,25.0000,31.555599212646484
2005,1211,1457,1,12.6800,7.5000,0.54353793,0.38997931,0.74163793,11.7241,26.4483,13.921099662780762,11.9167,12.4000,0.48413793,0.35555862,0.68217931,11.1724,23.4828,91.19999694824219
2005,1192,1228,0,10.6842,8.5000,0.49444194,0.36116452,0.66341935,12.4516,23.6452,182.085693359375,17.8750,1.0000,0.54179697,0.39381212,0.72584545,10.9697,23.3939,1.282099962234497
