Season,DayNum,Team,Opponent,Outcome,Score,OpponentScore,NumOT,WLoc,Season Type,holdout_s1,holdout_s2,AvgRank,OpponentAvgRank,TwoPointPct_Team,ThreePointPct_Team,FreeThrowPct_Team,OffensiveRebounds_Team,DefensiveRebounds_Team,TwoPointPct_Opponent,ThreePointPct_Opponent,FreeThrowPct_Opponent,OffensiveRebounds_Opponent,DefensiveRebounds_Opponent,WinPct,OpponentWinPct,WinPctDiff,AvgPointsFor,AvgPointsAgainst,AvgNetPointsFor,SeedDiff,OpponentAvgPointsFor,OpponentAvgPointsAgainst,OpponentAvgNetPointsFor,TourWins,OpponentTourWins,TourWinsDiff,cum_wins_v_opp,cum_games_v_opp,cum_winpct_v_opp,FieldGoalPct_Team,TwoPointAttPct_Team,ThreePointAttPct_Team,FieldGoalAtt_Team,TwoPointAtt_Team,ThreePointAtt_Team,FreeThrowAtt_Team,Assists_Team,Turnovers_Team,Steals_Team,Blocks_Team,PersonalFouls_Team,FieldGoalPct_Opponent,TwoPointAttPct_Opponent,ThreePointAttPct_Opponent,FieldGoalAtt_Opponent,TwoPointAtt_Opponent,ThreePointAtt_Opponent,FreeThrowAtt_Opponent,Assists_Opponent,Turnovers_Opponent,Steals_Opponent,Blocks_Opponent,PersonalFouls_Opponent,AvgRankDiff,AvgNetPointsForDiff,TwoPointPctDiff,ThreePointPctDiff,FreeThrowPctDiff,OffensiveReboundsDiff,DefensiveReboundsDiff,FieldGoalPctDiff,TwoPointAttPctDiff,ThreePointAttPctDiff,FieldGoalAttDiff,TwoPointAttDiff,ThreePointAttDiff,FreeThrowAttDiff,AssistsDiff,TurnoversDiff,StealsDiff,BlocksDiff,PersonalFoulsDiff
2003,136,1301,1143,0,74,76,1,N,NCAA Tourney,0,0,50.3125,36.4062,0.534392978647632,0.351876342976024,0.778455063789455,9.6551724137931,21.9310344827586,0.502004901315384,0.379440021009017,0.693136441681386,11.1071428571429,24.3571428571429,0.6,0.724138,-0.124138,72.4,68.0,4.4,1,74.4828,69.7586,4.72414,10.0,6.0,4.0,0.0,0.0,,0.459122,0.571498,0.428502,53.1379,30.4138,22.7241,20.2759,14.7241,14.1724,7.82759,3.06897,18.4138,0.470176,0.711272,0.288728,58.8214,41.8214,17.0,19.6429,16.1429,13.9286,6.71429,2.71429,17.0714,13.906300000000002,-0.3241399999999999,0.03238807733224802,-0.027563678032993033,0.08531862210806895,-1.4519704433498006,-2.426108374384299,-0.011054000000000008,-0.13977400000000006,0.139774,-5.683499999999995,-11.407599999999999,5.7241,0.6329999999999991,-1.418800000000001,0.24380000000000024,1.1132999999999997,0.3546800000000001,1.3423999999999978
2003,136,1323,1454,1,70,69,0,N,NCAA Tourney,0,0,22.1176,48.1562,0.491993639792638,0.380190851336705,0.740675643025313,11.3333333333333,27.1666666666667,0.545875200804175,0.363926723740768,0.687973623481245,11.551724137931,22.7931034482759,0.709677,0.766667,-0.0569892,80.0968,71.1936,8.90323,-7,77.1,69.9333,7.16667,6.0,0.0,6.0,0.0,0.0,,0.449353,0.638119,0.361881,60.8333,38.8667,21.9667,22.9,16.8333,12.8333,7.56667,5.7,16.3667,0.474086,0.618873,0.381127,57.8276,35.8966,21.931,21.4138,17.2759,14.7931,8.68966,3.55172,20.2069,-26.0386,1.7365600000000008,-0.05388156101153696,0.016264127595936984,0.052702019544067946,-0.21839080459769988,4.3735632183907995,-0.024733000000000005,0.019245999999999985,-0.019245999999999985,3.0057000000000045,2.970100000000002,0.03569999999999851,1.4862000000000002,-0.44259999999999877,-1.9598000000000013,-1.1229899999999997,2.14828,-3.8401999999999994
2003,136,1328,1354,1,71,54,0,N,NCAA Tourney,0,0,6.11765,209.562,0.473630202584746,0.392176361892201,0.721742138189317,12.3103448275862,25.0,0.507175589404412,0.338741937131229,0.694871085399834,12.9310344827586,24.1724137931034,0.8,0.666667,0.133333,71.1667,60.1667,11.0,-15,72.8,71.2667,1.53333,21.0,0.0,21.0,0.0,0.0,,0.448676,0.670314,0.329686,56.8276,37.9655,18.8621,18.8966,14.2069,11.8621,6.89655,3.7931,18.931,0.461794,0.715457,0.284543,54.4828,39.0345,15.4483,25.3103,10.3448,19.5517,8.10345,3.0,20.7241,-203.44435000000001,9.46667,-0.03354538681966601,0.05343442476097199,0.026871052789482985,-0.6206896551724004,0.8275862068966013,-0.013117999999999963,-0.045143000000000044,0.04514299999999999,2.3447999999999993,-1.0690000000000026,3.413800000000002,-6.413700000000002,3.8621,-7.6896,-1.2069,0.7930999999999999,-1.793099999999999
2003,136,1354,1328,0,54,71,0,N,NCAA Tourney,0,0,209.562,6.11765,0.507175589404412,0.338741937131229,0.694871085399834,12.9310344827586,24.1724137931034,0.473630202584746,0.392176361892201,0.721742138189317,12.3103448275862,25.0,0.666667,0.8,-0.133333,72.8,71.2667,1.53333,15,71.1667,60.1667,11.0,0.0,21.0,-21.0,0.0,0.0,,0.461794,0.715457,0.284543,54.4828,39.0345,15.4483,25.3103,10.3448,19.5517,8.10345,3.0,20.7241,0.448676,0.670314,0.329686,56.8276,37.9655,18.8621,18.8966,14.2069,11.8621,6.89655,3.7931,18.931,203.44435000000001,-9.46667,0.03354538681966601,-0.05343442476097199,-0.026871052789482985,0.6206896551724004,-0.8275862068966013,0.013117999999999963,0.045143000000000044,-0.04514299999999999,-2.3447999999999993,1.0690000000000026,-3.413800000000002,6.413700000000002,-3.8621,7.6896,1.2069,-0.7930999999999999,1.793099999999999
2003,136,1436,1112,0,51,80,0,N,NCAA Tourney,0,0,153.125,2.67647,0.483341399220839,0.35879773235832,0.654204161729973,13.0357142857143,25.7142857142857,0.513129573303649,0.356860951085163,0.695933355016149,15.037037037037,27.7407407407407,0.655172,0.892857,-0.237685,67.7931,63.1379,4.65517,15,85.2143,70.25,14.9643,0.0,32.0,-32.0,0.0,0.0,,0.44601,0.718825,0.281175,56.2143,40.5,15.7143,19.5,14.3929,14.1071,6.96429,2.96429,15.9286,0.466843,0.699062,0.300938,64.8889,45.4074,19.4815,25.2222,17.5926,14.8148,8.40741,4.25926,17.7037,150.44853,-10.30913,-0.029788174082809926,0.0019367812731569956,-0.04172919328617597,-2.0013227513227,-2.0264550264550003,-0.02083299999999999,0.019763000000000086,-0.019762999999999975,-8.674600000000005,-4.907400000000003,-3.7672000000000008,-5.722200000000001,-3.1997000000000018,-0.7076999999999991,-1.4431200000000004,-1.2949700000000002,-1.775100000000002
2003,136,1443,1228,0,60,65,0,N,NCAA Tourney,0,0,56.0625,10.5,0.523071906149139,0.370790902976904,0.65792893556311,12.2,23.1666666666667,0.551052319022216,0.370626031443677,0.720484376107945,9.6551724137931,25.3448275862069,0.741935,0.8,-0.0580645,73.0968,66.4194,6.67742,9,75.4333,61.4,14.0333,5.0,17.0,-12.0,0.0,0.0,,0.466775,0.629419,0.370581,56.1,35.0333,21.0667,21.0,14.3333,15.0667,6.83333,3.6,18.5667,0.486492,0.637236,0.362764,55.6897,35.4828,20.2069,19.1724,18.3448,13.3103,7.06897,3.10345,19.2069,45.5625,-7.355880000000001,-0.027980412873076954,0.00016487153322697345,-0.06255544054483497,2.5448275862068996,-2.1781609195402005,-0.019716999999999985,-0.007817000000000074,0.007817000000000018,0.41029999999999944,-0.44950000000000045,0.8597999999999999,1.8276000000000003,-4.0115,1.756400000000001,-0.23564000000000007,0.49655000000000005,-0.6402000000000001
2003,136,1451,1458,0,74,81,0,N,NCAA Tourney,0,0,58.0938,19.7941,0.536434461040773,0.343006726011311,0.733030983691542,10.0714285714286,22.8571428571429,0.520604102921826,0.36156219066574,0.740084670057857,10.2142857142857,22.6785714285714,0.862069,0.758621,0.103448,74.2069,67.1724,7.03448,7,70.7241,58.6897,12.0345,2.0,6.0,-4.0,0.0,0.0,,0.470607,0.658682,0.341318,52.8214,34.7143,18.1071,25.7143,14.4643,12.5357,6.75,0.607143,18.9286,0.470737,0.67907,0.32093,53.9286,36.9286,17.0,19.7143,13.3214,10.5,7.0,2.82143,14.7857,38.2997,-5.000019999999999,0.015830358118946952,-0.018555464654429032,-0.007053686366315093,-0.14285714285709972,0.17857142857150166,-0.000130000000000019,-0.02038799999999996,0.020388000000000017,-1.107200000000006,-2.2143000000000015,1.107099999999999,6.0,1.1428999999999991,2.0357000000000003,-0.25,-2.2142869999999997,4.142899999999999
2003,136,1458,1451,1,81,74,0,N,NCAA Tourney,0,0,19.7941,58.0938,0.520604102921826,0.36156219066574,0.740084670057857,10.2142857142857,22.6785714285714,0.536434461040773,0.343006726011311,0.733030983691542,10.0714285714286,22.8571428571429,0.758621,0.862069,-0.103448,70.7241,58.6897,12.0345,-7,74.2069,67.1724,7.03448,6.0,2.0,4.0,0.0,0.0,,0.470737,0.67907,0.32093,53.9286,36.9286,17.0,19.7143,13.3214,10.5,7.0,2.82143,14.7857,0.470607,0.658682,0.341318,52.8214,34.7143,18.1071,25.7143,14.4643,12.5357,6.75,0.607143,18.9286,-38.2997,5.000019999999999,-0.015830358118946952,0.018555464654429032,0.007053686366315093,0.14285714285709972,-0.17857142857150166,0.000130000000000019,0.02038799999999996,-0.020388000000000017,1.107200000000006,2.2143000000000015,-1.107099999999999,-6.0,-1.1428999999999991,-2.0357000000000003,0.25,2.2142869999999997,-4.142899999999999
2003,137,1160,1277,0,64,79,0,N,NCAA Tourney,0,0,39.8438,34.8125,0.488114830532309,0.335241463329699,0.675312756646689,14.6666666666667,28.2,0.491400199130891,0.365461259754738,0.71298186521268,10.6666666666667,24.2666666666667,0.645161,0.612903,0.0322581,75.5161,70.0645,5.45161,3,67.2258,60.9677,6.25806,1.0,23.0,-22.0,0.0,0.0,,0.448346,0.748745,0.251255,61.7667,46.3667,15.4,23.6667,13.6667,14.1667,6.2,6.73333,17.6667,0.459376,0.743582,0.256418,51.1333,38.0,13.1333,22.1333,13.7333,14.6,6.4,3.7,19.9333,5.031300000000002,-0.8064500000000008,-0.003285368598582028,-0.03021979642503897,-0.03766910856599104,4.0,3.933333333333298,-0.011029999999999984,0.005163000000000029,-0.005162999999999973,10.633400000000002,8.366700000000002,2.2667,1.5334000000000003,-0.06659999999999933,-0.43329999999999913,-0.20000000000000018,3.0333299999999994,-2.2666000000000004
2003,137,1190,1448,0,73,76,0,N,NCAA Tourney,0,0,125.594,11.2059,0.492143851617055,0.339797683282431,0.723723538200227,14.0384615384615,24.0384615384615,0.512496279316532,0.339395798278399,0.753536675149231,14.8214285714286,27.1071428571429,0.62963,0.827586,-0.197957,79.7037,77.4815,2.22222,13,78.4138,67.6207,10.7931,1.0,11.0,-10.0,0.0,0.0,,0.456223,0.755874,0.244126,61.3462,46.2692,15.0769,24.7308,13.9615,18.7692,10.8077,5.19231,19.4615,0.460269,0.684566,0.315434,57.1071,39.2857,17.8214,26.2857,14.6429,15.5,6.5,4.39286,18.25,114.3881,-8.57088,-0.020352427699476983,0.0004018850040319877,-0.029813136949004004,-0.7829670329671004,-3.0686813186813993,-0.004045999999999994,0.07130800000000004,-0.07130799999999998,4.2391000000000005,6.983499999999999,-2.7445000000000004,-1.5549,-0.6814,3.2692000000000014,4.3077000000000005,0.7994500000000002,1.211500000000001
2003,137,1237,1246,0,64,95,0,N,NCAA Tourney,0,0,150.094,1.26471,0.516688753944817,0.342335510746044,0.69948033663415,11.7741935483871,21.0,0.539702596689233,0.351143672673564,0.710106921976521,13.0645161290323,24.0645161290323,0.59375,0.90625,-0.3125,71.25,70.4062,0.84375,15,77.5312,64.0938,13.4375,0.0,43.0,-43.0,0.0,0.0,,0.457824,0.653584,0.346416,53.9355,35.3226,18.6129,22.7097,13.3548,16.0968,8.12903,1.77419,19.4516,0.486715,0.715397,0.284603,58.871,42.1936,16.6774,20.7097,16.2903,13.9032,7.80645,4.96774,17.4194,148.82929,-12.59375,-0.02301384274441609,-0.008808161927519986,-0.010626585342371042,-1.290322580645201,-3.064516129032299,-0.028891,-0.061812999999999896,0.06181300000000001,-4.935500000000005,-6.871000000000002,1.935500000000001,2.0,-2.9354999999999993,2.1936000000000018,0.3225800000000003,-3.19355,2.0321999999999996
2003,137,1246,1237,1,95,64,0,N,NCAA Tourney,0,0,1.26471,150.094,0.539702596689233,0.351143672673564,0.710106921976521,13.0645161290323,24.0645161290323,0.516688753944817,0.342335510746044,0.69948033663415,11.7741935483871,21.0,0.90625,0.59375,0.3125,77.5312,64.0938,13.4375,-15,71.25,70.4062,0.84375,43.0,0.0,43.0,0.0,0.0,,0.486715,0.715397,0.284603,58.871,42.1936,16.6774,20.7097,16.2903,13.9032,7.80645,4.96774,17.4194,0.457824,0.653584,0.346416,53.9355,35.3226,18.6129,22.7097,13.3548,16.0968,8.12903,1.77419,19.4516,-148.82929,12.59375,0.02301384274441609,0.008808161927519986,0.010626585342371042,1.290322580645201,3.064516129032299,0.028891,0.061812999999999896,-0.06181300000000001,4.935500000000005,6.871000000000002,-1.935500000000001,-2.0,2.9354999999999993,-2.1936000000000018,-0.3225800000000003,3.19355,-2.0321999999999996
2003,137,1261,1345,0,56,80,0,N,NCAA Tourney,0,0,26.6875,36.8438,0.537504025582005,0.374394599915655,0.639193892196429,10.7666666666667,24.4666666666667,0.490411501742592,0.319634607504978,0.75483631444719,10.2592592592593,23.3333333333333,0.677419,0.642857,0.0345622,73.2258,62.9032,10.3226,-1,71.75,65.25,6.5,11.0,17.0,-6.0,0.0,0.0,,0.490044,0.679875,0.320125,55.0667,37.4,17.6667,20.2333,16.5333,13.7333,8.0,4.03333,16.4667,0.441477,0.712257,0.287743,54.5556,39.0,15.5556,25.6296,12.5185,13.5926,7.22222,2.92593,19.8889,-10.156300000000002,3.8225999999999996,0.047092523839413036,0.05475999241067697,-0.11564242225076105,0.5074074074073991,1.1333333333334004,0.04856699999999997,-0.03238200000000002,0.032381999999999966,0.511099999999999,-1.6000000000000014,2.1110999999999986,-5.3963,4.014800000000001,0.1407000000000007,0.7777799999999999,1.1074000000000002,-3.4222
2003,137,1280,1139,0,46,47,0,N,NCAA Tourney,0,0,16.6471,41.0625,0.527542516201238,0.346911781858937,0.667771033909061,12.6206896551724,24.7931034482759,0.540017265337222,0.396173347639065,0.725143361675436,7.89285714285714,20.25,0.7,0.827586,-0.127586,70.1667,60.1667,10.0,-7,68.5862,60.931,7.65517,7.0,1.0,6.0,0.0,0.0,,0.475402,0.707576,0.292424,55.6207,39.3103,16.3103,17.7586,14.6897,15.6897,8.65517,3.7931,15.7931,0.480214,0.567454,0.432546,50.7143,28.8214,21.8929,16.5714,13.1786,10.1071,6.32143,1.89286,15.8214,-24.4154,2.34483,-0.012474749135984009,-0.04926156578012797,-0.05737232776637502,4.727832512315261,4.5431034482759,-0.004811999999999983,0.14012199999999997,-0.14012199999999997,4.906399999999998,10.488899999999997,-5.582599999999999,1.1872000000000007,1.5111000000000008,5.582599999999999,2.3337399999999997,1.90024,-0.02829999999999977
2003,137,1329,1335,1,77,63,0,N,NCAA Tourney,0,0,27.0909,52.5,0.472770896202242,0.356246619154348,0.648619644244167,12.3571428571429,24.0357142857143,0.504922693284422,0.413115924201371,0.685959236834753,9.53846153846154,24.3076923076923,0.689655,0.814815,-0.12516,68.7241,62.2069,6.51724,-5,70.1852,59.4074,10.7778,15.0,1.0,14.0,0.0,0.0,,0.446589,0.768915,0.231085,55.6071,42.75,12.8571,22.4643,12.3214,14.6429,8.92857,5.71429,20.3214,0.460684,0.569671,0.430329,51.9615,29.6923,22.2692,18.8462,14.7692,13.0769,7.42308,2.23077,17.8077,-25.4091,-4.260559999999999,-0.03215179708217997,-0.05686930504702298,-0.03733959259058606,2.81868131868136,-0.2719780219780006,-0.014094999999999969,0.19924399999999998,-0.199244,3.6456000000000017,13.0577,-9.4121,3.618100000000002,-2.447799999999999,1.565999999999999,1.5054900000000009,3.48352,2.5137
2003,137,1332,1428,0,58,60,0,N,NCAA Tourney,0,0,35.5938,35.1875,0.504448921939077,0.393132602793986,0.778578585003901,11.4516129032258,24.4516129032258,0.504798514915529,0.403117647729386,0.698005432564965,10.1724137931034,23.3103448275862,0.71875,0.766667,-0.0479167,82.2188,73.9688,8.25,-1,66.7333,60.0,6.73333,3.0,16.0,-13.0,0.0,0.0,,0.461879,0.628984,0.371016,62.2581,39.1936,23.0645,20.6774,17.6129,15.2581,8.19355,2.80645,20.9677,0.463898,0.642391,0.357609,50.6552,32.1379,18.5172,19.2069,13.2759,12.6897,4.65517,3.82759,20.2414,0.40630000000000166,1.5166700000000004,-0.0003495929764519845,-0.009985044935400034,0.08057315243893604,1.2791991101224003,1.1412680756396014,-0.002018999999999993,-0.013407000000000058,0.013407000000000002,11.602899999999998,7.055700000000002,4.5473,1.4704999999999977,4.337,2.5684000000000005,3.53838,-1.02114,0.7263000000000019
