ID,Pred
2014_1110_1217,0.2539804867389339
2014_1110_1234,0.4999999945242262
2014_1110_1235,0.3229396386866934
2014_1110_1242,0.38583912347462007
2014_1110_1243,0.4999999945242262
2014_1110_1246,0.40911727244872137
2014_1110_1257,0.2619210053896309
2014_1110_1264,0.3295620030307896
2014_1110_1269,0.3616676497372278
2014_1110_1272,0.4049541638607138
2014_1110_1273,0.370171858062676
2014_1110_1276,0.35375692119744
2014_1110_1277,0.3463838734621849
2014_1110_1291,0.6383323401494928
2014_1110_1295,0.32509440751912744
2014_1110_1300,0.27461652202839404
2014_1110_1301,0.5083541192877272
2014_1110_1304,0.5137416949134032
2014_1110_1307,0.29358736000531377
2014_1110_1308,0.3772365848347221
2014_1110_1314,0.39505798985816815
2014_1110_1326,0.3772365848347221
2014_1110_1328,0.39505798985816815
2014_1110_1329,0.487090742374464
2014_1110_1332,0.39505798985816815
2014_1110_1338,0.3772365848347221
2014_1110_1344,0.441780947814185
2014_1110_1361,0.2463936200546321
2014_1110_1372,0.19604958704782988
2014_1110_1386,0.38583912347462007
2014_1110_1387,0.3047648301894634
2014_1110_1390,0.487090742374464
2014_1110_1393,0.27007671445905673
2014_1110_1397,0.4999999945242262
2014_1110_1400,0.41894467501426336
2014_1110_1409,0.487090742374464
2014_1110_1411,0.5705429355366348
2014_1110_1417,0.3463838734621849
2014_1110_1418,0.47710740808021695
2014_1110_1433,0.3463838734621849
2014_1110_1437,0.24300645253795777
2014_1110_1438,0.28857202613827365
2014_1110_1444,0.4049541638607138
2014_1110_1451,0.5202793406353399
2014_1110_1454,0.52150691867718
2014_1110_1455,0.15389146157261546
2014_1110_1458,0.3229396386866934
2014_1110_1459,0.5439654665555546
2014_1110_1462,0.487090742374464
2014_1112_1113,0.7364606192596694
2014_1112_1124,0.7271694269263689
2014_1112_1140,0.7271694269263689
2014_1112_1142,0.9124424370922603
2014_1112_1153,0.5724029734824246
2014_1112_1157,0.7830131886351405
2014_1112_1160,0.7182401820482092
2014_1112_1163,0.6305818397015093
2014_1112_1166,0.6057283108305247
2014_1112_1173,0.6990081493076895
2014_1112_1174,0.661143042750167
2014_1112_1181,0.6305818397015093
2014_1112_1184,0.6867183826255242
2014_1112_1196,0.43355608707326393
2014_1112_1203,0.6460115136364681
2014_1112_1211,0.5724029734824246
2014_1112_1217,0.5230316891556444
2014_1112_1234,0.7630883071931257
2014_1112_1235,0.6057283108305247
2014_1112_1242,0.6692621816203898
2014_1112_1243,0.7630883071931257
2014_1112_1246,0.6904172267889719
2014_1112_1257,0.5333699242228809
2014_1112_1264,0.6129002056029589
2014_1112_1269,0.6460115136364681
2014_1112_1272,0.6867183826255242
2014_1112_1273,0.6543479710041791
2014_1112_1276,0.63809850670051
2014_1112_1277,0.6305818397015093
2014_1112_1291,0.8504099086186333
2014_1112_1295,0.608075330753081
2014_1112_1300,0.5494284145186892
2014_1112_1301,0.7690768455136433
2014_1112_1304,0.7728838014240954
2014_1112_1307,0.5724029734824246
2014_1112_1308,0.661143042750167
2014_1112_1314,0.6777795780217994
2014_1112_1326,0.661143042750167
2014_1112_1328,0.6777795780217994
2014_1112_1329,0.7536245684358391
2014_1112_1332,0.6777795780217994
2014_1112_1338,0.661143042750167
2014_1112_1344,0.7182401820482092
2014_1112_1361,0.5129337304043458
2014_1112_1372,0.43992076006498226
2014_1112_1386,0.6692621816203898
2014_1112_1387,0.5853988859808169
2014_1112_1390,0.7536245684358391
2014_1112_1393,0.5437510529362716
2014_1112_1397,0.7630883071931257
2014_1112_1400,0.6990081493076895
2014_1112_1409,0.7536245684358391
2014_1112_1411,0.810575348098098
2014_1112_1417,0.6305818397015093
2014_1112_1418,0.746125143038255
2014_1112_1433,0.6305818397015093
2014_1112_1437,0.5083541181939816
2014_1112_1438,0.5664439000191216
2014_1112_1444,0.6867183826255242
2014_1112_1451,0.777446654435749
2014_1112_1454,0.7782965779862393
2014_1112_1455,0.36941814805505013
2014_1112_1458,0.6057283108305247
2014_1112_1459,0.793475488195798
2014_1112_1462,0.7536245684358391
2014_1113_1124,0.48816609320950666
2014_1113_1140,0.48816609320950666
2014_1113_1142,0.7885447197461825
2014_1113_1153,0.3238814317053609
2014_1113_1157,0.5635691229220782
2014_1113_1160,0.4770401713625171
2014_1113_1163,0.37920139858497504
2014_1113_1166,0.3547414987479852
2014_1113_1173,0.4538631741545774
2014_1113_1174,0.41113851215740815
2014_1113_1181,0.37920139858497504
2014_1113_1184,0.43958876077586917
2014_1113_1196,0.21500604435691967
2014_1113_1203,0.3950579897311713
2014_1113_1211,0.3238814317053609
2014_1113_1217,0.2818181149232094
2014_1113_1234,0.5354487554585593
2014_1113_1235,0.3547414987479852
2014_1113_1242,0.4199927716555962
2014_1113_1243,0.5354487554585593
2014_1113_1246,0.4438423453665492
2014_1113_1257,0.29029029779186116
2014_1113_1264,0.3616676496145475
2014_1113_1269,0.3950579897311713
2014_1113_1272,0.43958876077586917
2014_1113_1273,0.4038506060208535
2014_1113_1276,0.38685954000695405
2014_1113_1277,0.37920139858497504
2014_1113_1291,0.6704379871727811
2014_1113_1295,0.3569965768342156
2014_1113_1300,0.30379490962567735
2014_1113_1301,0.543751053890114
2014_1113_1304,0.549094794405654
2014_1113_1307,0.3238814317053609
2014_1113_1308,0.41113851215740815
2014_1113_1314,0.4294570535996059
2014_1113_1326,0.41113851215740815
2014_1113_1328,0.4294570535996059
2014_1113_1329,0.5225808367973392
2014_1113_1332,0.4294570535996059
2014_1113_1338,0.41113851215740815
2014_1113_1344,0.4770401713625171
2014_1113_1361,0.2737047757993632
2014_1113_1372,0.2194050824248936
2014_1113_1386,0.4199927716555962
2014_1113_1387,0.33566422138443625
2014_1113_1390,0.5225808367973392
2014_1113_1393,0.29897154937598197
2014_1113_1397,0.5354487554585593
2014_1113_1400,0.4538631741545774
2014_1113_1409,0.5225808367973392
2014_1113_1411,0.6049419995457173
2014_1113_1417,0.37920139858497504
2014_1113_1418,0.5125970597492898
2014_1113_1433,0.37920139858497504
2014_1113_1437,0.27007671435429975
2014_1113_1438,0.31858197651689224
2014_1113_1444,0.43958876077586917
2014_1113_1451,0.5555683142992476
2014_1113_1454,0.5567825170694717
2014_1113_1455,0.17330729606193504
2014_1113_1458,0.3547414987479852
2014_1113_1459,0.5789222196172819
2014_1113_1462,0.5225808367973392
2014_1124_1140,0.49999999434709413
2014_1124_1142,0.7963311993501131
2014_1124_1153,0.334334230520414
2014_1124_1157,0.5751768108095755
2014_1124_1160,0.4888619674960869
2014_1124_1163,0.39040864817545673
2014_1124_1166,0.3656516340973792
2014_1124_1173,0.46562199667387333
2014_1124_1174,0.4226470426059485
2014_1124_1181,0.39040864817545673
2014_1124_1184,0.4512833516657412
2014_1124_1196,0.2231045255360622
2014_1124_1203,0.40642706794012945
2014_1124_1211,0.334334230520414
2014_1124_1217,0.2914986619002172
2014_1124_1234,0.5472034497642754
2014_1124_1235,0.3656516340973792
2014_1124_1242,0.4315675059032352
2014_1124_1243,0.5472034497642754
2014_1124_1246,0.45555810855904527
2014_1124_1257,0.3001402439902668
2014_1124_1264,0.37266777355103153
2014_1124_1269,0.40642706794012945
2014_1124_1272,0.4512833516657412
2014_1124_1273,0.4152990084116579
2014_1124_1276,0.3981479652346071
2014_1124_1277,0.39040864817545673
2014_1124_1291,0.6808131268513887
2014_1124_1295,0.36793652000846583
2014_1124_1300,0.31390041335455415
2014_1124_1301,0.5554700774663824
2014_1124_1304,0.5607874297070468
2014_1124_1307,0.334334230520414
2014_1124_1308,0.4226470426059485
2014_1124_1314,0.4410942570950779
2014_1124_1326,0.4226470426059485
2014_1124_1328,0.4410942570950779
2014_1124_1329,0.5343779920737618
2014_1124_1332,0.4410942570950779
2014_1124_1338,0.4226470426059485
2014_1124_1344,0.4888619674960869
2014_1124_1361,0.2832165311726779
2014_1124_1372,0.22762121309215452
2014_1124_1386,0.4315675059032352
2014_1124_1387,0.3463025200600557
2014_1124_1390,0.5343779920737618
2014_1124_1393,0.30898781615796345
2014_1124_1397,0.5472034497642754
2014_1124_1400,0.46562199667387333
2014_1124_1409,0.5343779920737618
2014_1124_1411,0.6161986845352988
2014_1124_1417,0.39040864817545673
2014_1124_1418,0.5244164016476043
2014_1124_1433,0.39040864817545673
2014_1124_1437,0.2795109097526986
2014_1124_1438,0.32894695418375713
2014_1124_1444,0.4512833516657412
2014_1124_1451,0.5672253884838279
2014_1124_1454,0.5684324830027335
2014_1124_1455,0.18019568031443642
2014_1124_1458,0.3656516340973792
2014_1124_1459,0.5904183331479885
2014_1124_1462,0.5343779920737618
2014_1140_1142,0.7963311993501131
2014_1140_1153,0.334334230520414
2014_1140_1157,0.5751768108095755
2014_1140_1160,0.4888619674960869
2014_1140_1163,0.39040864817545673
2014_1140_1166,0.3656516340973792
2014_1140_1173,0.46562199667387333
2014_1140_1174,0.4226470426059485
2014_1140_1181,0.39040864817545673
2014_1140_1184,0.4512833516657412
2014_1140_1196,0.2231045255360622
2014_1140_1203,0.40642706794012945
2014_1140_1211,0.334334230520414
2014_1140_1217,0.2914986619002172
2014_1140_1234,0.5472034497642754
2014_1140_1235,0.3656516340973792
2014_1140_1242,0.4315675059032352
2014_1140_1243,0.5472034497642754
2014_1140_1246,0.45555810855904527
2014_1140_1257,0.3001402439902668
2014_1140_1264,0.37266777355103153
2014_1140_1269,0.40642706794012945
2014_1140_1272,0.4512833516657412
2014_1140_1273,0.4152990084116579
2014_1140_1276,0.3981479652346071
2014_1140_1277,0.39040864817545673
2014_1140_1291,0.6808131268513887
2014_1140_1295,0.36793652000846583
2014_1140_1300,0.31390041335455415
2014_1140_1301,0.5554700774663824
2014_1140_1304,0.5607874297070468
2014_1140_1307,0.334334230520414
2014_1140_1308,0.4226470426059485
2014_1140_1314,0.4410942570950779
2014_1140_1326,0.4226470426059485
2014_1140_1328,0.4410942570950779
2014_1140_1329,0.5343779920737618
2014_1140_1332,0.4410942570950779
2014_1140_1338,0.4226470426059485
2014_1140_1344,0.4888619674960869
2014_1140_1361,0.2832165311726779
2014_1140_1372,0.22762121309215452
2014_1140_1386,0.4315675059032352
2014_1140_1387,0.3463025200600557
2014_1140_1390,0.5343779920737618
2014_1140_1393,0.30898781615796345
2014_1140_1397,0.5472034497642754
2014_1140_1400,0.46562199667387333
2014_1140_1409,0.5343779920737618
2014_1140_1411,0.6161986845352988
2014_1140_1417,0.39040864817545673
2014_1140_1418,0.5244164016476043
2014_1140_1433,0.39040864817545673
2014_1140_1437,0.2795109097526986
2014_1140_1438,0.32894695418375713
2014_1140_1444,0.4512833516657412
2014_1140_1451,0.5672253884838279
2014_1140_1454,0.5684324830027335
2014_1140_1455,0.18019568031443642
2014_1140_1458,0.3656516340973792
2014_1140_1459,0.5904183331479885
2014_1140_1462,0.5343779920737618
2014_1142_1153,0.11383364520567381
2014_1142_1157,0.2572109324330635
2014_1142_1160,0.19653713852250498
2014_1142_1163,0.14074513701424948
2014_1142_1166,0.12848316880651903
2014_1142_1173,0.18223925877343483
2014_1142_1174,0.15770070779797904
2014_1142_1181,0.14074513701424948
2014_1142_1184,0.17378920854867405
2014_1142_1196,0.06842200211452458
2014_1142_1203,0.14902411643912744
2014_1142_1211,0.11383364520567381
2014_1142_1217,0.09520839028540501
2014_1142_1234,0.23610706300427228
2014_1142_1235,0.12848316880651903
2014_1142_1242,0.16260408339642318
2014_1142_1243,0.23610706300427228
2014_1142_1246,0.17627986062680168
2014_1142_1257,0.09884269638247664
2014_1142_1264,0.1318947187482343
2014_1142_1269,0.14902411643912744
2014_1142_1272,0.17378920854867405
2014_1142_1273,0.15373244122090884
2014_1142_1276,0.14471010982051535
2014_1142_1277,0.14074513701424948
2014_1142_1291,0.35297015158484063
2014_1142_1295,0.12958879168563858
2014_1142_1300,0.10475557007916118
2014_1142_1301,0.2421877014444591
2014_1142_1304,0.24616682415548655
2014_1142_1307,0.11383364520567381
2014_1142_1308,0.15770070779797904
2014_1142_1314,0.16794775251511165
2014_1142_1326,0.15770070779797904
2014_1142_1328,0.16794775251511165
2014_1142_1329,0.22691898800034485
2014_1142_1332,0.16794775251511165
2014_1142_1338,0.15770070779797904
2014_1142_1344,0.19653713852250498
2014_1142_1361,0.09178084330983005
2014_1142_1372,0.07008970302760739
2014_1142_1386,0.16260408339642318
2014_1142_1387,0.11932350786497394
2014_1142_1390,0.22691898800034485
2014_1142_1393,0.10262652962163712
2014_1142_1397,0.23610706300427228
2014_1142_1400,0.18223925877343483
2014_1142_1409,0.22691898800034485
2014_1142_1411,0.29109422488140035
2014_1142_1417,0.14074513701424948
2014_1142_1418,0.21998106891425728
2014_1142_1433,0.14074513701424948
2014_1142_1437,0.09026455355603831
2014_1142_1438,0.11140476452368314
2014_1142_1444,0.17378920854867405
2014_1142_1451,0.25105746941578533
2014_1142_1454,0.2519834911875883
2014_1142_1455,0.0532245419208626
2014_1142_1458,0.12848316880651903
2014_1142_1459,0.26936925982826065
2014_1142_1462,0.22691898800034485
2014_1153_1157,0.7294138871219259
2014_1153_1160,0.6556767444712026
2014_1153_1163,0.5604655496656914
2014_1153_1166,0.5343779914326902
2014_1153_1173,0.6343483548154525
2014_1153_1174,0.5930842048098425
2014_1153_1181,0.5604655496656914
2014_1153_1184,0.620850498718821
2014_1153_1196,0.36377448801920464
2014_1153_1203,0.5768586298601951
2014_1153_1211,0.4999999937029776
2014_1153_1217,0.4502971791839542
2014_1153_1234,0.7064126302282653
2014_1153_1235,0.5343779914326902
2014_1153_1242,0.6018520233113309
2014_1153_1243,0.7064126302282653
2014_1153_1246,0.6249022434493057
2014_1153_1257,0.4605860350996718
2014_1153_1264,0.5418661331756396
2014_1153_1269,0.5768586298601951
2014_1153_1272,0.620850498718821
2014_1153_1273,0.585779418158331
2014_1153_1276,0.5684324823706827
2014_1153_1277,0.5604655496656914
2014_1153_1291,0.8094063814892519
2014_1153_1295,0.536824969099294
2014_1153_1300,0.47669177629800685
2014_1153_1301,0.7132955304140607
2014_1153_1304,0.7176845164659739
2014_1153_1307,0.4999999937029776
2014_1153_1308,0.5930842048098425
2014_1153_1314,0.6110966405117457
2014_1153_1326,0.5930842048098425
2014_1153_1328,0.6110966405117457
2014_1153_1329,0.6955880594234973
2014_1153_1332,0.6110966405117457
2014_1153_1338,0.5930842048098425
2014_1153_1344,0.6556767444712026
2014_1153_1361,0.4403071555400205
2014_1153_1372,0.3697835036934044
2014_1153_1386,0.6018520233113309
2014_1153_1387,0.5133254792174028
2014_1153_1390,0.6955880594234973
2014_1153_1393,0.47098037060313114
2014_1153_1397,0.7064126302282653
2014_1153_1400,0.6343483548154525
2014_1153_1409,0.6955880594234973
2014_1153_1411,0.7617124399590119
2014_1153_1417,0.5604655496656914
2014_1153_1418,0.6870556339242182
2014_1153_1433,0.5604655496656914
2014_1153_1437,0.435795799552664
2014_1153_1438,0.4939240002403134
2014_1153_1444,0.620850498718821
2014_1153_1451,0.7229588311020253
2014_1153_1454,0.7239429538518538
2014_1153_1455,0.30441192990958316
2014_1153_1458,0.5343779914326902
2014_1153_1459,0.7416077144346561
2014_1153_1462,0.6955880594234973
2014_1157_1160,0.41397327963891856
2014_1157_1163,0.3211265902378679
2014_1157_1166,0.29861084515482017
2014_1157_1173,0.39156613900329473
2014_1157_1174,0.35093750896061565
2014_1157_1181,0.3211265902378679
2014_1157_1184,0.37789530227736884
2014_1157_1196,0.17498953688083443
2014_1157_1203,0.33586859137287794
2014_1157_1211,0.2705861036676265
2014_1157_1217,0.23305850799652078
2014_1157_1234,0.4716238507188753
2014_1157_1235,0.29861084515482017
2014_1157_1242,0.3592863168548018
2014_1157_1243,0.4716238507188753
2014_1157_1246,0.3819587951153301
2014_1157_1257,0.24055583553626983
2014_1157_1264,0.30495902295847227
2014_1157_1269,0.33586859137287794
2014_1157_1272,0.37789530227736884
2014_1157_1273,0.34409317100889214
2014_1157_1276,0.32823199883619353
2014_1157_1277,0.3211265902378679
2014_1157_1291,0.6117101976310549
2014_1157_1295,0.3006753727984049
2014_1157_1300,0.2525701426583807
2014_1157_1301,0.47995897194544246
2014_1157_1304,0.48534268941993486
2014_1157_1307,0.2705861036676265
2014_1157_1308,0.35093750896061565
2014_1157_1314,0.3682511589552987
2014_1157_1326,0.35093750896061565
2014_1157_1328,0.3682511589552987
2014_1157_1329,0.4587750038812144
2014_1157_1332,0.3682511589552987
2014_1157_1338,0.35093750896061565
2014_1157_1344,0.41397327963891856
2014_1157_1361,0.22590736549911483
2014_1157_1372,0.17875627543713987
2014_1157_1386,0.3592863168548018
2014_1157_1387,0.28123650403874295
2014_1157_1390,0.4587750038812144
2014_1157_1393,0.24827005385596893
2014_1157_1397,0.4716238507188753
2014_1157_1400,0.39156613900329473
2014_1157_1409,0.4587750038812144
2014_1157_1411,0.5425071441185809
2014_1157_1417,0.3211265902378679
2014_1157_1418,0.4488641363971894
2014_1157_1433,0.3211265902378679
2014_1157_1437,0.22271859171640512
2014_1157_1438,0.2658158436242506
2014_1157_1444,0.37789530227736884
2014_1157_1451,0.4918845166093529
2014_1157_1454,0.4931139651225986
2014_1157_1455,0.1396708147186453
2014_1157_1458,0.29861084515482017
2014_1157_1459,0.5156675080096449
2014_1157_1462,0.4587750038812144
2014_1160_1163,0.40106361555183495
2014_1160_1166,0.3760477443353977
2014_1160_1173,0.4767243742468848
2014_1160_1174,0.43355608793304884
2014_1160_1181,0.40106361555183495
2014_1160_1184,0.4623396393260823
2014_1160_1196,0.23092314577383588
2014_1160_1203,0.4172199955672016
2014_1160_1211,0.3443232446996693
2014_1160_1217,0.3007861566630879
2014_1160_1234,0.558219041166903
2014_1160_1235,0.3760477443353977
2014_1160_1242,0.442530318471267
2014_1160_1243,0.558219041166903
2014_1160_1246,0.46663006356733827
2014_1160_1257,0.3095827627253863
2014_1160_1264,0.3831428793823019
2014_1160_1269,0.4172199955672016
2014_1160_1272,0.4623396393260823
2014_1160_1273,0.426158385943285
2014_1160_1276,0.4088724806265481
2014_1160_1277,0.40106361555183495
2014_1160_1291,0.6904172275372725
2014_1160_1295,0.37835884599350866
2014_1160_1300,0.3235756834447267
2014_1160_1301,0.5664439008789065
2014_1160_1304,0.57173119352077
2014_1160_1307,0.3443232446996693
2014_1160_1308,0.43355608793304884
2014_1160_1314,0.45210659365011857
2014_1160_1326,0.43355608793304884
2014_1160_1328,0.45210659365011857
2014_1160_1329,0.5454464126154586
2014_1160_1332,0.45210659365011857
2014_1160_1338,0.43355608793304884
2014_1160_1344,0.4999999943054159
2014_1160_1361,0.2923490316349232
2014_1160_1372,0.23555012776612688
2014_1160_1386,0.442530318471267
2014_1160_1387,0.35645763382932905
2014_1160_1390,0.5454464126154586
2014_1160_1393,0.3185819764422479
2014_1160_1397,0.558219041166903
2014_1160_1400,0.4767243742468848
2014_1160_1409,0.5454464126154586
2014_1160_1411,0.6266808974836192
2014_1160_1417,0.40106361555183495
2014_1160_1418,0.5355157943025415
2014_1160_1433,0.40106361555183495
2014_1160_1437,0.2885720259585883
2014_1160_1438,0.33885694625930773
2014_1160_1444,0.4623396393260823
2014_1160_1451,0.5781294151414301
2014_1160_1454,0.5793286517233531
2014_1160_1455,0.1868722769975267
2014_1160_1458,0.3760477443353977
2014_1160_1459,0.6011488990910329
2014_1160_1462,0.5454464126154586
2014_1163_1166,0.47369370585789783
2014_1163_1173,0.5763641602862587
2014_1163_1174,0.5333699247207908
2014_1163_1181,0.49999999393031264
2014_1163_1184,0.5622030877111779
2014_1163_1196,0.30958276240468613
2014_1163_1203,0.5167035803942601
2014_1163_1211,0.4395344381484538
2014_1163_1217,0.3911402521172612
2014_1163_1234,0.6536161160821491
2014_1163_1235,0.47369370585789783
2014_1163_1242,0.5424317377427255
2014_1163_1243,0.6536161160821491
2014_1163_1246,0.566443900510427
2014_1163_1257,0.4010636151914182
2014_1163_1264,0.4812103162727179
2014_1163_1269,0.5167035803942601
2014_1163_1272,0.5622030877111779
2014_1163_1273,0.5258501708552343
2014_1163_1276,0.5081010083957561
2014_1163_1277,0.49999999393031264
2014_1163_1291,0.7690768458689364
2014_1163_1295,0.4761469647514079
2014_1163_1300,0.4166958377686009
2014_1163_1301,0.6611430431983562
2014_1163_1304,0.6659565150746529
2014_1163_1307,0.4395344381484538
2014_1163_1308,0.5333699247207908
2014_1163_1314,0.5520291112678344
2014_1163_1326,0.5333699247207908
2014_1163_1328,0.5520291112678344
2014_1163_1329,0.6418319139161334
2014_1163_1332,0.5520291112678344
2014_1163_1338,0.5333699247207908
2014_1163_1344,0.5989363731445078
2014_1163_1361,0.38155169072937584
2014_1163_1372,0.3151400119227356
2014_1163_1386,0.5424317377427255
2014_1163_1387,0.45270750316298647
2014_1163_1390,0.6418319139161334
2014_1163_1393,0.4111385117109067
2014_1163_1397,0.6536161160821491
2014_1163_1400,0.5763641602862587
2014_1163_1409,0.6418319139161334
2014_1163_1411,0.7148463011990378
2014_1163_1417,0.49999999393031264
2014_1163_1418,0.6325886113094069
2014_1163_1433,0.49999999393031264
2014_1163_1437,0.3772365842766117
2014_1163_1438,0.43355608756456954
2014_1163_1444,0.5622030877111779
2014_1163_1451,0.6717552309789331
2014_1163_1454,0.672838932147657
2014_1163_1455,0.2555119698512594
2014_1163_1458,0.47369370585789783
2014_1163_1459,0.6923842842696025
2014_1163_1462,0.6418319139161334
2014_1166_1173,0.6018520234348086
2014_1166_1174,0.5594674015302942
2014_1166_1181,0.5263062819380911
2014_1166_1184,0.5879338198893569
2014_1166_1196,0.3325335788415374
2014_1166_1203,0.5429344052951343
2014_1166_1211,0.465621996161016
2014_1166_1217,0.4164899505708073
2014_1166_1234,0.677060351129505
2014_1166_1235,0.49999999383180077
2014_1166_1242,0.5684324824970927
2014_1166_1243,0.677060351129505
2014_1166_1246,0.5921062214501478
2014_1166_1257,0.42660582607969166
2014_1166_1264,0.5075314951391668
2014_1166_1269,0.5429344052951343
2014_1166_1272,0.5879338198893569
2014_1166_1273,0.5520149735327424
2014_1166_1276,0.5343779915609044
2014_1166_1277,0.5263062819380911
2014_1166_1291,0.7872500362962319
2014_1166_1295,0.5024594257516332
2014_1166_1300,0.442498081588394
2014_1166_1301,0.6843238799608032
2014_1166_1304,0.6889629804221691
2014_1166_1307,0.465621996161016
2014_1166_1308,0.5594674015302942
2014_1166_1314,0.5779088660474477
2014_1166_1326,0.5594674015302942
2014_1166_1328,0.5779088660474477
2014_1166_1329,0.6656657589562086
2014_1166_1332,0.5779088660474477
2014_1166_1338,0.5594674015302942
2014_1166_1344,0.6239522445308658
2014_1166_1361,0.4066950499570077
2014_1166_1372,0.3383009427331121
2014_1166_1386,0.5684324824970927
2014_1166_1387,0.47890883391519556
2014_1166_1390,0.6656657589562086
2014_1166_1393,0.43685435868066286
2014_1166_1397,0.677060351129505
2014_1166_1400,0.6018520234348086
2014_1166_1409,0.6656657589562086
2014_1166_1411,0.7358213212353397
2014_1166_1417,0.5263062819380911
2014_1166_1418,0.6567085553230124
2014_1166_1433,0.5263062819380911
2014_1166_1437,0.4022805520735449
2014_1166_1438,0.4595797746892176
2014_1166_1444,0.5879338198893569
2014_1166_1451,0.6945455038604634
2014_1166_1454,0.695588059532608
2014_1166_1455,0.27605703618347033
2014_1166_1458,0.49999999383180077
2014_1166_1459,0.7143513159115489
2014_1166_1462,0.6656657589562086
2014_1173_1174,0.45656300261191224
2014_1173_1181,0.4236358281387704
2014_1173_1184,0.48556464501494306
2014_1173_1196,0.2478827955337161
2014_1173_1203,0.44003345194393484
2014_1173_1211,0.3656516339778567
2014_1173_1217,0.32073693020123367
2014_1173_1234,0.5810553140240794
2014_1173_1235,0.3981479651111294
2014_1173_1242,0.46562199654565906
2014_1173_1243,0.5810553140240794
2014_1173_1246,0.4898742245507178
2014_1173_1257,0.3298417635512044
2014_1173_1264,0.40538916300404976
2014_1173_1269,0.44003345194393484
2014_1173_1272,0.48556464501494306
2014_1173_1273,0.44908396647612203
2014_1173_1276,0.43156750577682523
2014_1173_1277,0.4236358281387704
2014_1173_1291,0.7099704254459303
2014_1173_1295,0.4005077064906743
2014_1173_1300,0.3442937438736055
2014_1173_1301,0.5891679199113999
2014_1173_1304,0.5943765337909673
2014_1173_1307,0.3656516339778567
2014_1173_1308,0.45656300261191224
2014_1173_1314,0.47527195139130807
2014_1173_1326,0.45656300261191224
2014_1173_1328,0.47527195139130807
2014_1173_1329,0.5684324828763234
2014_1173_1332,0.47527195139130807
2014_1173_1338,0.45656300261191224
2014_1173_1344,0.5232756143016715
2014_1173_1361,0.3119898859030452
2014_1173_1372,0.25273792326050604
2014_1173_1386,0.46562199654565906
2014_1173_1387,0.3781042202964554
2014_1173_1390,0.5684324828763234
2014_1173_1393,0.3391406059955993
2014_1173_1397,0.5810553140240794
2014_1173_1400,0.49999999421827074
