ID,Pred
2014_1124_1242,0.4249189440963579
2014_1124_1243,0.5518247412383174
2014_1124_1246,0.4512037749082455
2014_1124_1257,0.2829067349463865
2014_1124_1264,0.3607462024754226
2014_1124_1269,0.39745221049610224
2014_1124_1272,0.4465160754866454
2014_1124_1273,0.4071341809824607
2014_1124_1276,0.3884294293420949
2014_1124_1277,0.3800065725199188
2014_1124_1291,0.6968166449735399
2014_1124_1295,0.3556219082761687
2014_1124_1300,0.2975422089860266
2014_1124_1301,0.5608863813536288
2014_1124_1304,0.5667115156507633
2014_1124_1307,0.3193998064333563
2014_1124_1308,0.41516244927491197
2014_1124_1314,0.4353495305805268
2014_1124_1326,0.41516244927491197
2014_1124_1328,0.4353495305805268
2014_1124_1329,0.5377545701624405
2014_1124_1332,0.4353495305805268
2014_1124_1338,0.41516244927491197
2014_1124_1344,0.48776443503262146
2014_1124_1361,0.26500846746444384
2014_1124_1372,0.20714305629753196
2014_1124_1386,0.4249189440963579
2014_1124_1387,0.3322644015003915
2014_1124_1390,0.5377545701624405
2014_1124_1393,0.29230900052222775
2014_1124_1397,0.5518247412383174
2014_1124_1400,0.4622454298375593
2014_1124_1409,0.5377545701624405
2014_1124_1411,0.6271747383711633
2014_1124_1417,0.3800065725199188
2014_1124_1418,0.5268188992411278
2014_1124_1433,0.3800065725199188
2014_1124_1437,0.2611054830347401
2014_1124_1438,0.31362362131154486
2014_1124_1444,0.4465160754866454
2014_1124_1451,0.5737600362806539
2014_1124_1454,0.575081055903642
2014_1124_1455,0.15917636649558856
2014_1124_1458,0.3531491774353689
2014_1124_1459,0.5991066673870157
2014_1124_1462,0.5377545701624405
2014_1140_1142,0.8172658693770961
2014_1140_1153,0.3193998064333563
2014_1140_1157,0.5824584575956544
2014_1140_1160,0.48776443503262146
2014_1140_1163,0.3800065725199188
2014_1140_1166,0.3531491774353689
2014_1140_1173,0.4622454298375593
2014_1140_1174,0.41516244927491197
2014_1140_1181,0.3800065725199188
2014_1140_1184,0.4465160754866454
2014_1140_1196,0.20251373190263974
2014_1140_1203,0.39745221049610224
2014_1140_1211,0.3193998064333563
2014_1140_1217,0.2737528573924089
2014_1140_1234,0.5518247412383174
2014_1140_1235,0.3531491774353689
2014_1140_1242,0.4249189440963579
2014_1140_1243,0.5518247412383174
2014_1140_1246,0.4512037749082455
2014_1140_1257,0.2829067349463865
2014_1140_1264,0.3607462024754226
2014_1140_1269,0.39745221049610224
2014_1140_1272,0.4465160754866454
2014_1140_1273,0.4071341809824607
2014_1140_1276,0.3884294293420949
2014_1140_1277,0.3800065725199188
2014_1140_1291,0.6968166449735399
2014_1140_1295,0.3556219082761687
2014_1140_1300,0.2975422089860266
2014_1140_1301,0.5608863813536288
2014_1140_1304,0.5667115156507633
2014_1140_1307,0.3193998064333563
2014_1140_1308,0.41516244927491197
2014_1140_1314,0.4353495305805268
2014_1140_1326,0.41516244927491197
2014_1140_1328,0.4353495305805268
2014_1140_1329,0.5377545701624405
2014_1140_1332,0.4353495305805268
2014_1140_1338,0.41516244927491197
2014_1140_1344,0.48776443503262146
2014_1140_1361,0.26500846746444384
2014_1140_1372,0.20714305629753196
2014_1140_1386,0.4249189440963579
2014_1140_1387,0.3322644015003915
2014_1140_1390,0.5377545701624405
2014_1140_1393,0.29230900052222775
2014_1140_1397,0.5518247412383174
2014_1140_1400,0.4622454298375593
2014_1140_1409,0.5377545701624405
2014_1140_1411,0.6271747383711633
2014_1140_1417,0.3800065725199188
2014_1140_1418,0.5268188992411278
2014_1140_1433,0.3800065725199188
2014_1140_1437,0.2611054830347401
2014_1140_1438,0.31362362131154486
2014_1140_1444,0.4465160754866454
2014_1140_1451,0.5737600362806539
2014_1140_1454,0.575081055903642
2014_1140_1455,0.15917636649558856
2014_1140_1458,0.3531491774353689
2014_1140_1459,0.5991066673870157
2014_1140_1462,0.5377545701624405
2014_1142_1153,0.09496513686871373
2014_1142_1157,0.23774936620041812
2014_1142_1160,0.17553673666862926
2014_1142_1163,0.12052663288367903
2014_1142_1166,0.10879032315154855
2014_1142_1173,0.16121189659878568
2014_1142_1174,0.13698076852416127
2014_1142_1181,0.12052663288367903
2014_1142_1184,0.15281519921560724
2014_1142_1196,0.053728338015881595
2014_1142_1203,0.12852939699806404
2014_1142_1211,0.09496513686871373
2014_1142_1217,0.07772999134783944
2014_1142_1234,0.21587209604058064
2014_1142_1235,0.10879032315154855
2014_1142_1242,0.14178476312603172
2014_1142_1243,0.21587209604058064
2014_1142_1246,0.1552845825626042
2014_1142_1257,0.08106077331107878
2014_1142_1264,0.11204115977834424
2014_1142_1269,0.12852939699806404
2014_1142_1272,0.15281519921560724
2014_1142_1273,0.13310754804213712
2014_1142_1276,0.12435165970133082
2014_1142_1277,0.12052663288367903
2014_1142_1291,0.33944966677218297
2014_1142_1295,0.10984261195065305
2014_1142_1300,0.0865140294616315
2014_1142_1301,0.22215152638763946
2014_1142_1304,0.22627147510425627
2014_1142_1307,0.09496513686871373
2014_1142_1308,0.13698076852416127
2014_1142_1314,0.14704227196580685
2014_1142_1326,0.13698076852416127
2014_1142_1328,0.14704227196580685
2014_1142_1329,0.2064225397558512
2014_1142_1332,0.14704227196580685
2014_1142_1338,0.13698076852416127
2014_1142_1344,0.17553673666862926
2014_1142_1361,0.07460387733327177
2014_1142_1372,0.055191914125592385
2014_1142_1386,0.14178476312603172
2014_1142_1387,0.10011986547760383
2014_1142_1390,0.2064225397558512
2014_1142_1393,0.08454569456752165
2014_1142_1397,0.21587209604058064
2014_1142_1400,0.16121189659878568
2014_1142_1409,0.2064225397558512
2014_1142_1411,0.2733251818357939
2014_1142_1417,0.12052663288367903
2014_1142_1418,0.19931940006291063
2014_1142_1433,0.12052663288367903
2014_1142_1437,0.07322574797944173
2014_1142_1438,0.09269494976291559
2014_1142_1444,0.15281519921560724
2014_1142_1451,0.2313465465694096
2014_1142_1454,0.23230887301750233
2014_1142_1455,0.040609298797700207
2014_1142_1458,0.10879032315154855
2014_1142_1459,0.25045484166241416
2014_1142_1462,0.2064225397558512
2014_1153_1157,0.7482697078923488
2014_1153_1160,0.6698660716823529
2014_1153_1163,0.5663589848595885
2014_1153_1166,0.5377545701624407
2014_1153_1173,0.6468508225646311
2014_1153_1174,0.6020147941863269
2014_1153_1181,0.5663589848595885
2014_1153_1184,0.632225024651412
2014_1153_1196,0.3511186902690268
2014_1153_1203,0.5842971907453316
2014_1153_1211,0.5
2014_1153_1217,0.4454348646091642
2014_1153_1234,0.7240373714479127
2014_1153_1235,0.5377545701624407
2014_1153_1242,0.6115705706579051
2014_1153_1243,0.7240373714479127
2014_1153_1246,0.636619878029577
2014_1153_1257,0.45671928583730464
2014_1153_1264,0.5459709367141762
2014_1153_1269,0.5842971907453316
2014_1153_1272,0.632225024651412
2014_1153_1273,0.5940434021598905
2014_1153_1276,0.5750810559036421
2014_1153_1277,0.5663589848595885
2014_1153_1291,0.8304353730648171
2014_1153_1295,0.540439940989982
2014_1153_1300,0.4743979590248872
2014_1153_1301,0.7313124430628668
2014_1153_1304,0.7359411280682363
2014_1153_1307,0.5
2014_1153_1308,0.6020147941863269
2014_1153_1314,0.6216302903946078
2014_1153_1326,0.6020147941863269
2014_1153_1328,0.6216302903946078
2014_1153_1329,0.7125574855935312
2014_1153_1332,0.6216302903946078
2014_1153_1338,0.6020147941863269
2014_1153_1344,0.6698660716823529
2014_1153_1361,0.43448736244312525
2014_1153_1372,0.3576216808683726
2014_1153_1386,0.6115705706579051
2014_1153_1387,0.5146383590901524
2014_1153_1390,0.7125574855935312
2014_1153_1393,0.4681271085174525
2014_1153_1397,0.7240373714479127
2014_1153_1400,0.6468508225646311
2014_1153_1409,0.7125574855935312
2014_1153_1411,0.7818784411748257
2014_1153_1417,0.5663589848595885
2014_1153_1418,0.7034769320335333
2014_1153_1433,0.5663589848595885
2014_1153_1437,0.4295470822725584
2014_1153_1438,0.49332511935980783
2014_1153_1444,0.632225024651412
2014_1153_1451,0.7414924708170397
2014_1153_1454,0.7425269254393015
2014_1153_1455,0.28744251440646895
2014_1153_1458,0.5377545701624407
2014_1153_1459,0.7610192568826348
2014_1153_1462,0.7125574855935312
2014_1157_1160,0.405686598339518
2014_1157_1163,0.3052556843778861
2014_1157_1166,0.2812845043585283
2014_1157_1173,0.3812655409355816
2014_1157_1174,0.33725788931795897
2014_1157_1181,0.3052556843778861
2014_1157_1184,0.366414179657252
2014_1157_1196,0.15400469212238227
2014_1157_1203,0.32104662362307174
2014_1157_1211,0.2517302921076511
2014_1157_1217,0.21273151240127136
2014_1157_1234,0.46883353807672173
2014_1157_1235,0.2812845043585283
2014_1157_1242,0.34626755853598534
2014_1157_1243,0.46883353807672173
2014_1157_1246,0.37082435359142757
2014_1157_1257,0.2204643449537652
2014_1157_1264,0.288023935552906
2014_1157_1269,0.32104662362307174
2014_1157_1272,0.366414179657252
2014_1157_1273,0.32988635350738554
2014_1157_1276,0.31285775917582137
2014_1157_1277,0.3052556843778861
2014_1157_1291,0.6222973377100957
2014_1157_1295,0.28347456077339755
2014_1157_1300,0.23291875048707988
2014_1157_1301,0.4779858265774377
2014_1157_1304,0.4838987712098844
2014_1157_1307,0.2517302921076511
2014_1157_1308,0.33725788931795897
2014_1157_1314,0.3559625156213731
2014_1157_1326,0.33725788931795897
2014_1157_1328,0.3559625156213731
2014_1157_1329,0.45473240725325853
2014_1157_1332,0.3559625156213731
2014_1157_1338,0.33725788931795897
2014_1157_1344,0.405686598339518
2014_1157_1361,0.2053850701868673
2014_1157_1372,0.15774447273824937
2014_1157_1386,0.34626755853598534
2014_1157_1387,0.2629222412592274
2014_1157_1390,0.45473240725325853
2014_1157_1393,0.22845250182669113
2014_1157_1397,0.46883353807672173
2014_1157_1400,0.3812655409355816
2014_1157_1409,0.45473240725325853
2014_1157_1411,0.546674097246518
2014_1157_1417,0.3052556843778861
2014_1157_1418,0.4438638738083466
2014_1157_1433,0.3052556843778861
2014_1157_1437,0.20211872734831393
2014_1157_1438,0.246734229887952
2014_1157_1444,0.366414179657252
2014_1157_1451,0.49108468187501786
2014_1157_1454,0.4924352631039342
2014_1157_1455,0.11949269966909466
2014_1157_1458,0.2812845043585283
2014_1157_1459,0.5172108093199164
2014_1157_1462,0.45473240725325853
2014_1160_1163,0.39160556411703956
2014_1160_1166,0.3644102301007682
2014_1160_1173,0.47443375364873264
2014_1160_1174,0.42709530363028203
2014_1160_1181,0.39160556411703956
2014_1160_1184,0.458643384378941
2014_1160_1196,0.21053478457656571
2014_1160_1203,0.40923221918188
2014_1160_1211,0.33013392831764715
2014_1160_1217,0.28359212794071115
2014_1160_1234,0.5638982334513857
2014_1160_1235,0.3644102301007682
2014_1160_1242,0.43692272299622725
2014_1160_1243,0.5638982334513857
2014_1160_1246,0.4633518167750004
2014_1160_1257,0.29294230465491017
2014_1160_1264,0.37211014751174026
2014_1160_1269,0.40923221918188
2014_1160_1272,0.458643384378941
2014_1160_1273,0.41900160312932766
2014_1160_1276,0.4001195957778225
2014_1160_1277,0.39160556411703956
2014_1160_1291,0.70705769534509
2014_1160_1295,0.3669170840625186
2014_1160_1300,0.3078740474930124
2014_1160_1301,0.572904696369718
2014_1160_1304,0.5786901562871999
2014_1160_1307,0.33013392831764715
2014_1160_1308,0.42709530363028203
2014_1160_1314,0.4474187210158761
2014_1160_1326,0.42709530363028203
2014_1160_1328,0.4474187210158761
2014_1160_1329,0.5498979340275014
2014_1160_1332,0.4474187210158761
2014_1160_1338,0.42709530363028203
2014_1160_1344,0.5
2014_1160_1361,0.2746523048371542
2014_1160_1372,0.2152979640239605
2014_1160_1386,0.43692272299622725
2014_1160_1387,0.34321284438133254
2014_1160_1390,0.5498979340275014
2014_1160_1393,0.30253738428930266
2014_1160_1397,0.5638982334513857
2014_1160_1400,0.47443375364873264
2014_1160_1409,0.5498979340275014
2014_1160_1411,0.6385479505393329
2014_1160_1417,0.39160556411703956
2014_1160_1418,0.5390032693932674
2014_1160_1433,0.39160556411703956
2014_1160_1437,0.27065959133671785
2014_1160_1438,0.32425610651687486
2014_1160_1444,0.458643384378941
2014_1160_1451,0.5856862752626857
2014_1160_1454,0.5869969387402473
2014_1160_1455,0.16583788046631653
2014_1160_1458,0.3644102301007682
2014_1160_1459,0.6108047733282229
2014_1160_1462,0.5498979340275014
2014_1163_1166,0.4711060266664106
2014_1163_1173,0.5837566280180257
2014_1163_1174,0.5366481832249994
2014_1163_1181,0.5
2014_1163_1184,0.5682618444244601
2014_1163_1196,0.29294230465491006
2014_1163_1203,0.5183487688365619
2014_1163_1211,0.4336410151404116
2014_1163_1217,0.3808022855648745
2014_1163_1234,0.6676480061565521
2014_1163_1235,0.4711060266664106
2014_1163_1242,0.5465913820886675
2014_1163_1243,0.6676480061565521
2014_1163_1246,0.5729046963697179
2014_1163_1257,0.3916055641170394
2014_1163_1264,0.47936009676303626
2014_1163_1269,0.5183487688365619
2014_1163_1272,0.5682618444244601
2014_1163_1273,0.5283931820737545
2014_1163_1276,0.5088994296518752
2014_1163_1277,0.5
2014_1163_1291,0.7894652154234343
2014_1163_1295,0.47379971668961873
2014_1163_1300,0.4086596956358748
2014_1163_1301,0.6757438934831251
2014_1163_1304,0.6809121761964597
2014_1163_1307,0.4336410151404116
2014_1163_1308,0.5366481832249994
2014_1163_1314,0.5571152750689476
2014_1163_1326,0.5366481832249994
2014_1163_1328,0.5571152750689476
2014_1163_1329,0.654940293425728
2014_1163_1332,0.5571152750689476
2014_1163_1338,0.5366481832249994
2014_1163_1344,0.6083944358829605
2014_1163_1361,0.37038235181596935
2014_1163_1372,0.2988640892919147
2014_1163_1386,0.5465913820886675
2014_1163_1387,0.44807762743252993
2014_1163_1390,0.654940293425728
2014_1163_1393,0.4025922140694843
2014_1163_1397,0.6676480061565521
2014_1163_1400,0.5837566280180257
2014_1163_1409,0.654940293425728
2014_1163_1411,0.7329488446798418
2014_1163_1417,0.5
2014_1163_1418,0.6449465219582775
2014_1163_1433,0.5
2014_1163_1437,0.3656996135390188
2014_1163_1438,0.42709530363028203
2014_1163_1444,0.5682618444244601
2014_1163_1451,0.6871285736493313
2014_1163_1454,0.6882891209571763
2014_1163_1455,0.23597966156022196
2014_1163_1458,0.4711060266664106
2014_1163_1459,0.709151072254122
2014_1163_1462,0.654940293425728
2014_1166_1173,0.611570570657905
2014_1166_1174,0.5652657140642432
2014_1166_1181,0.5288939733335893
2014_1166_1184,0.5963953142857733
2014_1166_1196,0.3174681300574843
2014_1166_1203,0.5471427676648397
2014_1166_1211,0.4622454298375593
2014_1166_1217,0.40843482199826586
2014_1166_1234,0.6928061543183529
2014_1166_1235,0.5
2014_1166_1242,0.575081055903642
2014_1166_1243,0.6928061543183529
2014_1166_1246,0.6009480786275793
2014_1166_1257,0.4194909373227158
2014_1166_1264,0.5082738070586281
2014_1166_1269,0.5471427676648397
2014_1166_1272,0.5963953142857733
2014_1166_1273,0.5570997786362074
2014_1166_1276,0.5377545701624405
2014_1166_1277,0.5288939733335893
2014_1166_1291,0.8080532068458777
2014_1166_1295,0.5027018716177963
2014_1166_1300,0.43688740589479486
2014_1166_1301,0.7005640583037657
2014_1166_1304,0.7055091411461565
2014_1166_1307,0.4622454298375593
2014_1166_1308,0.5652657140642432
2014_1166_1314,0.5854452118330911
2014_1166_1326,0.5652657140642432
2014_1166_1328,0.5854452118330911
2014_1166_1329,0.6806001935666436
2014_1166_1332,0.5854452118330911
2014_1166_1338,0.5652657140642432
2014_1166_1344,0.635589769899232
2014_1166_1361,0.39774446821172516
2014_1166_1372,0.323658752415445
2014_1166_1386,0.575081055903642
2014_1166_1387,0.47683257362906994
2014_1166_1390,0.6806001935666436
2014_1166_1393,0.4307060769806209
2014_1166_1397,0.6928061543183529
2014_1166_1400,0.611570570657905
2014_1166_1409,0.6806001935666436
2014_1166_1411,0.7549779768872644
2014_1166_1417,0.5288939733335893
2014_1166_1418,0.6709762458656785
2014_1166_1433,0.5288939733335893
2014_1166_1437,0.3929316845641018
2014_1166_1438,0.4556152902718332
2014_1166_1444,0.5963953142857733
2014_1166_1451,0.7114494137767362
2014_1166_1454,0.712557485593531
2014_1166_1455,0.2574730745606985
2014_1166_1458,0.5
2014_1166_1459,0.7324266378390761
2014_1166_1462,0.6806001935666436
2014_1173_1174,0.4523059624242087
2014_1173_1181,0.4162433719819744
2014_1173_1184,0.48414256434330266
2014_1173_1196,0.2280507466992314
2014_1173_1203,0.4341875704895201
2014_1173_1211,0.3531491774353689
2014_1173_1217,0.3048392826280482
2014_1173_1234,0.5888836648804239
2014_1173_1235,0.38842942934209507
2014_1173_1242,0.4622454298375594
2014_1173_1243,0.5888836648804239
2014_1173_1246,0.4888763737113094
2014_1173_1257,0.3145823788256938
2014_1173_1264,0.39632040431473803
2014_1173_1269,0.4341875704895201
2014_1173_1272,0.48414256434330266
2014_1173_1273,0.44410485321831145
2014_1173_1276,0.4249189440963581
2014_1173_1277,0.4162433719819744
2014_1173_1291,0.7278003262388844
2014_1173_1295,0.3909998688815957
2014_1173_1300,0.3301021826910979
2014_1173_1301,0.5977422160785988
2014_1173_1304,0.6034241231033303
2014_1173_1307,0.3531491774353689
2014_1173_1308,0.4523059624242087
2014_1173_1314,0.47283891614254997
2014_1173_1326,0.4523059624242087
2014_1173_1328,0.47283891614254997
2014_1173_1329,0.5750810559036421
2014_1173_1332,0.47283891614254997
2014_1173_1338,0.4523059624242087
2014_1173_1344,0.5255662463512673
2014_1173_1361,0.2955059492337928
2014_1173_1372,0.23309320583690113
2014_1173_1386,0.4622454298375594
2014_1173_1387,0.36664083167442724
2014_1173_1390,0.5750810559036421
2014_1173_1393,0.32456089913734654
2014_1173_1397,0.5888836648804239
2014_1173_1400,0.5
2014_1173_1409,0.5750810559036421
2014_1173_1411,0.6618214133435908
2014_1173_1417,0.4162433719819744
2014_1173_1418,0.5643129925194293
2014_1173_1433,0.4162433719819744
